_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6443d8d770e2cbb2440e4c3d,28,4,1,1,0,0,0,1,0,4,184,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c3e,53,8,0,6,0,0,0,1,0,4,371,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c3f,54,1,0,5,0,0,0,1,0,4,270,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c40,28,1,1,1,0,0,0,1,0,4,145,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c41,33,4,0,1,0,2,0,1,0,4,136,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c42,36,7,0,3,0,0,0,1,0,4,363,8,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c43,38,3,0,5,0,2,0,1,0,4,63,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c44,59,10,2,1,0,0,0,1,0,4,143,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c45,36,3,1,2,0,2,0,1,0,4,56,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c46,43,3,0,3,1,2,0,1,0,4,226,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c47,49,3,0,0,1,2,2,1,0,4,35,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c48,36,3,0,3,0,0,2,1,0,4,298,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c49,47,8,0,5,1,2,0,1,0,4,158,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c4a,32,2,1,6,0,0,0,1,0,4,47,8,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c4b,49,8,1,3,0,2,2,1,0,4,827,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c4c,34,2,0,6,0,0,0,1,0,4,83,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c4d,37,2,1,6,0,0,2,1,0,4,570,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c4e,41,2,0,4,1,2,0,1,0,4,72,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c4f,23,1,1,1,0,0,0,1,0,4,557,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c50,26,4,0,4,0,0,0,1,0,4,59,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c51,54,2,0,0,1,1,1,1,0,4,296,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c52,46,2,0,6,1,0,0,1,0,4,38,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c53,31,2,0,1,0,0,0,1,0,4,170,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c54,37,2,0,1,0,2,0,1,0,4,422,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c55,53,2,1,6,1,1,1,1,0,4,230,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c56,54,0,2,0,1,2,0,1,0,4,141,9,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c57,31,1,1,1,0,0,0,1,0,4,76,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c58,41,10,0,6,0,2,0,1,0,4,691,10,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4c59,30,2,0,6,0,2,0,1,0,4,238,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c5a,56,3,0,0,1,0,0,1,0,4,1097,15,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4c5b,33,1,1,1,0,2,0,1,0,4,111,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c5c,33,2,0,1,0,0,2,1,0,4,84,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c5d,34,2,0,6,0,0,0,1,0,4,371,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c5e,34,2,0,6,0,2,0,1,0,4,103,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c5f,39,3,0,2,0,0,0,1,0,4,206,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c60,43,3,0,3,1,0,0,1,0,4,1500,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4c61,30,1,0,1,0,2,0,1,0,4,265,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c62,55,3,0,2,1,0,0,1,0,4,567,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c63,28,3,0,3,0,0,0,1,0,4,254,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c64,59,4,0,5,0,0,0,1,0,4,464,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c65,37,3,0,1,0,0,0,1,0,4,1236,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4c66,33,3,0,0,0,0,0,1,0,4,33,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c67,33,4,1,4,1,2,0,1,0,4,613,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c68,25,3,1,1,0,0,0,1,0,4,1212,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c69,32,2,1,6,1,0,0,1,0,4,96,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c6a,48,8,0,1,1,2,0,1,0,4,171,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c6b,43,4,0,4,1,2,0,1,0,4,53,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c6c,38,3,1,3,1,0,0,1,0,4,91,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c6d,42,4,0,4,1,2,0,1,0,4,185,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c6e,43,4,2,4,0,2,0,1,0,4,201,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c6f,41,4,1,6,1,0,2,1,0,4,169,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c70,46,2,0,1,0,0,0,1,0,4,515,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c71,44,4,0,4,1,2,0,1,0,4,388,7,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c72,35,3,0,2,0,2,0,1,0,4,178,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c73,53,0,2,0,0,2,0,1,0,4,422,9,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c74,29,1,0,1,0,0,0,1,0,4,76,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c75,29,4,0,4,0,0,0,1,0,4,886,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4c76,51,5,2,3,0,0,0,1,0,4,296,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c77,33,4,3,4,1,2,0,1,0,4,378,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c78,41,4,1,4,0,1,1,1,0,4,136,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c79,33,1,0,0,0,0,0,1,0,4,58,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c7a,35,2,0,6,0,0,0,1,0,4,60,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c7b,56,3,0,4,0,1,1,1,0,4,340,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c7c,36,3,1,3,0,0,0,1,0,4,522,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c7d,39,6,0,3,0,2,0,1,0,4,159,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c7e,25,2,1,1,0,0,0,1,0,4,113,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c7f,26,1,1,1,0,2,0,1,0,4,123,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c80,46,3,0,3,1,0,0,1,0,4,306,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c81,40,2,0,4,0,0,2,1,0,4,148,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c82,32,4,0,4,0,2,0,1,0,4,322,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c83,59,5,1,1,0,0,0,1,0,4,475,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c84,38,2,2,1,0,2,0,1,0,4,224,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c85,30,3,0,2,0,0,0,1,0,4,88,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c86,48,10,0,5,1,0,0,1,0,4,509,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c87,49,3,2,1,0,0,0,1,0,4,152,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c88,47,9,0,5,1,0,0,1,0,4,147,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c89,37,6,0,6,0,2,0,1,0,4,97,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c8a,39,3,2,3,0,2,0,1,0,4,113,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c8b,31,2,0,3,0,2,0,1,0,4,465,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c8c,31,2,0,6,0,0,0,1,0,4,294,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c8d,48,2,2,6,0,2,0,1,0,4,224,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c8e,41,1,0,1,1,2,0,1,0,4,58,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c8f,29,1,0,5,0,2,0,1,0,4,137,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c90,49,10,0,6,0,2,0,1,0,4,142,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c91,31,3,1,3,1,0,0,1,0,4,312,7,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c92,48,2,0,4,1,2,0,1,0,4,34,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c93,38,1,2,2,0,0,0,1,0,4,825,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c94,46,3,0,3,0,2,0,1,0,4,116,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c95,38,8,0,3,0,2,0,1,0,4,103,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c96,43,6,0,5,0,0,0,1,0,4,38,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c97,53,2,0,3,1,2,0,1,0,4,168,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c98,36,3,0,3,0,2,0,1,0,4,31,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c99,34,6,0,6,0,0,0,1,0,4,66,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c9a,41,3,0,0,0,0,0,1,0,4,512,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c9b,35,3,0,3,0,2,0,1,0,4,188,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c9c,38,4,1,6,0,1,1,1,0,4,214,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c9d,49,10,0,6,1,2,2,1,0,4,65,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c9e,37,2,0,1,0,0,0,1,0,4,80,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4c9f,49,3,0,2,0,2,0,1,0,4,1980,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4ca0,36,1,0,1,1,0,0,1,0,4,358,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca1,54,6,0,3,0,2,0,1,0,4,398,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca2,29,3,0,1,0,2,2,1,0,4,62,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca3,43,4,0,4,0,0,0,1,0,4,265,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca4,52,8,0,6,1,0,0,1,0,4,618,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca5,31,6,1,4,0,2,0,1,0,4,256,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca6,48,4,1,5,0,2,0,1,0,4,722,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4ca7,39,3,0,3,0,0,0,1,0,4,199,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca8,38,1,0,1,0,0,0,1,0,4,510,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ca9,37,2,1,6,0,2,0,1,0,4,355,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4caa,47,4,0,3,0,0,0,1,0,4,150,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cab,39,3,0,0,0,2,0,1,0,4,159,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cac,29,6,1,6,0,0,0,1,0,4,170,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cad,34,0,2,2,0,0,0,1,0,4,243,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cae,52,8,1,6,1,2,2,1,0,4,140,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4caf,29,3,1,3,0,0,0,1,0,4,267,14,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb0,36,3,0,5,1,2,0,1,0,4,219,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb1,54,3,0,5,1,0,0,1,0,4,67,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb2,33,4,3,4,1,0,0,1,0,4,112,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb3,47,2,0,6,1,0,0,1,0,4,216,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb4,59,3,2,0,0,0,0,1,0,4,167,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb5,38,4,2,4,0,2,2,1,0,4,78,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb6,45,3,0,3,1,0,0,1,0,4,222,9,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb7,41,4,1,4,0,0,0,1,0,4,363,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb8,44,1,0,3,0,2,0,1,0,4,109,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cb9,32,1,1,1,0,0,0,1,0,4,67,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cba,55,4,0,6,0,0,0,1,0,4,41,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cbb,47,4,2,1,0,0,0,1,0,4,156,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cbc,32,3,0,3,0,2,0,1,0,4,108,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cbd,27,3,0,2,0,2,0,1,0,4,408,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cbe,35,3,0,1,0,2,2,1,0,4,272,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cbf,59,4,0,3,0,0,0,1,0,4,135,9,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc0,35,4,0,2,0,0,0,1,0,4,107,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc1,33,8,1,0,0,2,0,1,0,4,742,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc2,36,3,0,0,1,2,0,1,0,4,166,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc3,37,3,0,3,1,2,2,1,0,4,376,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc4,56,2,0,1,0,2,0,1,0,4,138,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc5,30,3,1,3,1,0,0,1,0,4,16,18,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc6,42,1,0,1,0,0,0,1,0,4,984,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
6443d8d770e2cbb2440e4cc7,44,4,0,1,0,2,0,1,0,4,363,7,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc8,43,6,0,6,0,2,0,1,0,4,339,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cc9,29,0,0,1,0,0,0,1,0,4,161,12,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cca,40,2,1,6,0,2,0,1,0,4,28,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ccb,49,6,2,6,0,0,0,1,0,4,170,7,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ccc,33,2,1,1,0,2,0,1,0,4,66,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ccd,41,0,0,6,1,0,0,1,0,4,199,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cce,27,1,1,1,0,2,0,1,0,4,274,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ccf,45,1,2,1,0,0,0,1,0,4,136,8,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd0,34,0,1,6,0,0,0,1,0,4,62,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd1,35,4,1,6,0,0,0,1,0,4,58,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd2,45,9,1,0,0,2,0,1,0,4,189,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd3,35,8,0,3,0,2,2,1,0,4,135,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd4,34,3,0,3,0,2,0,1,0,4,319,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd5,47,2,0,1,0,2,0,1,0,4,352,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd6,27,4,1,4,0,0,0,1,0,4,230,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd7,22,3,1,2,1,0,0,1,0,4,178,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd8,36,3,0,0,1,0,0,1,0,4,42,11,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cd9,54,4,0,4,0,0,0,1,0,4,171,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cda,51,2,0,6,1,2,0,1,0,4,119,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cdb,50,2,0,2,0,0,0,1,0,4,66,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cdc,44,2,0,1,0,0,0,1,0,4,130,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cdd,52,10,0,3,0,2,2,1,0,4,390,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cde,33,6,1,6,0,0,0,1,0,4,101,16,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cdf,51,2,0,4,0,2,0,1,0,4,78,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce0,30,2,1,1,0,2,0,1,0,4,100,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce1,36,8,2,0,0,0,0,1,0,4,212,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce2,42,3,2,0,0,0,0,1,0,4,181,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce3,30,3,1,2,0,2,0,1,0,4,72,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce4,23,2,0,1,0,2,0,1,0,4,390,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce5,44,1,0,1,0,0,0,1,0,4,324,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce6,28,2,1,6,0,2,2,1,0,4,163,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce7,39,1,0,1,0,0,0,1,0,4,110,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce8,57,5,0,1,1,0,0,1,0,4,72,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ce9,30,3,0,5,0,0,0,1,0,4,85,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cea,52,9,0,2,0,0,0,1,0,4,54,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ceb,27,2,0,3,0,2,0,1,0,4,231,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cec,37,8,0,1,0,0,0,1,0,4,833,8,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4ced,44,4,0,4,0,0,0,1,0,4,124,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cee,35,4,2,4,0,0,0,1,0,4,57,10,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cef,35,3,0,2,0,2,0,1,0,4,115,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf0,37,8,0,4,1,2,0,1,0,4,78,13,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf1,44,2,0,1,0,2,0,1,0,4,43,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf2,39,10,0,1,0,0,2,1,0,4,229,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf3,50,3,0,5,1,2,0,1,0,4,81,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf4,53,1,0,0,0,0,0,1,0,4,86,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf5,31,3,1,5,0,2,0,1,0,4,273,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf6,28,2,0,1,0,0,2,1,0,4,30,18,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf7,57,1,2,1,0,2,0,1,0,4,288,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf8,42,1,0,1,1,2,0,1,0,4,247,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cf9,34,2,0,6,0,0,0,1,0,4,85,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cfa,48,2,0,6,0,0,0,1,0,4,76,9,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6443d8d770e2cbb2440e4cfb,47,2,0,2,1,2,0,1,0,4,85,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
